date,food_item,demand,holiday
2025-10-12,Burger,186,0
2025-10-12,Pasta,115,0
2025-10-12,Salad,84,0
2025-10-12,Sandwich,167,0
2025-10-12,Rice Bowl,126,0
2025-10-12,Noodles,131,0
2025-10-12,Soup,60,0
2025-10-13,Pizza,82,0
2025-10-13,Burger,78,0
2025-10-13,Pasta,74,0
2025-10-13,Salad,39,0
2025-10-13,Sandwich,75,0
2025-10-13,Rice Bowl,84,0
2025-10-13,Noodles,64,0
2025-10-13,Soup,37,0
2025-10-14,Pizza,74,0
2025-10-14,Burger,104,0
2025-10-14,Pasta,59,0
2025-10-14,Salad,39,0
2025-10-14,Sandwich,78,0
2025-10-14,Rice Bowl,79,0
2025-10-14,Noodles,61,0
2025-10-14,Soup,35,0
2025-10-15,Pizza,76,0
2025-10-15,Burger,82,0
2025-10-15,Pasta,72,0
2025-10-15,Salad,57,0
2025-10-15,Sandwich,77,0
2025-10-15,Rice Bowl,88,0
2025-10-15,Noodles,79,0
2025-10-15,Soup,38,0
2025-10-16,Pizza,90,0
2025-10-16,Burger,101,0
2025-10-16,Pasta,73,0
2025-10-16,Salad,42,0
2025-10-16,Sandwich,101,0
2025-10-16,Rice Bowl,95,0
2025-10-16,Noodles,64,0
2025-10-16,Soup,39,0
2025-10-17,Pizza,109,0
2025-10-17,Burger,111,0
2025-10-17,Pasta,80,0
2025-10-17,Salad,66,0
2025-10-17,Sandwich,112,0
2025-10-17,Rice Bowl,100,0
2025-10-17,Noodles,96,0
2025-10-17,Soup,52,0
2025-10-18,Pizza,132,0
2025-10-18,Burger,167,0
2025-10-18,Pasta,112,0
2025-10-18,Salad,100,0
2025-10-18,Sandwich,164,0
2025-10-18,Rice Bowl,119,0
2025-10-18,Noodles,145,0
2025-10-18,Soup,67,0
2025-10-19,Pizza,103,0
2025-10-19,Burger,159,0
2025-10-19,Pasta,105,0
2025-10-19,Salad,89,0
2025-10-19,Sandwich,123,0
2025-10-19,Rice Bowl,149,0
2025-10-19,Noodles,119,0
2025-10-19,Soup,51,0
2025-10-20,Pizza,85,0
2025-10-20,Burger,90,0
2025-10-20,Pasta,57,0
2025-10-20,Salad,44,0
2025-10-20,Sandwich,92,0
2025-10-20,Rice Bowl,70,0
2025-10-20,Noodles,59,0
2025-10-20,Soup,30,0
2025-10-21,Pizza,69,0
2025-10-21,Burger,105,0
2025-10-21,Pasta,65,0
2025-10-21,Salad,42,0
2025-10-21,Sandwich,74,0
2025-10-21,Rice Bowl,75,0
2025-10-21,Noodles,83,0
2025-10-21,Soup,35,0
2025-10-22,Pizza,95,0
2025-10-22,Burger,99,0
2025-10-22,Pasta,61,0
2025-10-22,Salad,57,0
2025-10-22,Sandwich,88,0
2025-10-22,Rice Bowl,92,0
2025-10-22,Noodles,89,0
2025-10-22,Soup,32,0
2025-10-23,Pizza,70,0
2025-10-23,Burger,114,0
2025-10-23,Pasta,67,0
2025-10-23,Salad,45,0
2025-10-23,Sandwich,77,0
2025-10-23,Rice Bowl,72,0
2025-10-23,Noodles,87,0
2025-10-23,Soup,35,0
2025-10-24,Pizza,90,0
2025-10-24,Burger,119,0
2025-10-24,Pasta,78,0
2025-10-24,Salad,46,0
2025-10-24,Sandwich,115,0
2025-10-24,Rice Bowl,78,0
2025-10-24,Noodles,95,0
2025-10-24,Soup,53,0
2025-10-25,Pizza,131,0
2025-10-25,Burger,171,0
2025-10-25,Pasta,117,0
2025-10-25,Salad,80,0
2025-10-25,Sandwich,175,0
2025-10-25,Rice Bowl,166,0
2025-10-25,Noodles,118,0
2025-10-25,Soup,70,0
2025-10-26,Pizza,146,0
2025-10-26,Burger,184,0
2025-10-26,Pasta,109,0
2025-10-26,Salad,76,0
2025-10-26,Sandwich,127,0
2025-10-26,Rice Bowl,156,0
2025-10-26,Noodles,100,0
2025-10-26,Soup,64,0
2025-10-27,Pizza,65,0
2025-10-27,Burger,82,0
2025-10-27,Pasta,60,0
2025-10-27,Salad,53,0
2025-10-27,Sandwich,66,0
2025-10-27,Rice Bowl,78,0
2025-10-27,Noodles,56,0
2025-10-27,Soup,31,0
2025-10-28,Pizza,74,0
2025-10-28,Burger,95,0
2025-10-28,Pasta,60,0
2025-10-28,Salad,44,0
2025-10-28,Sandwich,71,0
2025-10-28,Rice Bowl,74,0
2025-10-28,Noodles,84,0
2025-10-28,Soup,44,0
2025-10-29,Pizza,74,0
2025-10-29,Burger,102,0
2025-10-29,Pasta,81,0
2025-10-29,Salad,40,0
2025-10-29,Sandwich,101,0
2025-10-29,Rice Bowl,100,0
2025-10-29,Noodles,62,0
2025-10-29,Soup,34,0
2025-10-30,Pizza,99,0
2025-10-30,Burger,106,0
2025-10-30,Pasta,59,0
2025-10-30,Salad,47,0
2025-10-30,Sandwich,92,0
2025-10-30,Rice Bowl,96,0
2025-10-30,Noodles,86,0
2025-10-30,Soup,50,0
2025-10-31,Pizza,84,0
2025-10-31,Burger,116,0
2025-10-31,Pasta,81,0
2025-10-31,Salad,55,0
2025-10-31,Sandwich,89,0
2025-10-31,Rice Bowl,116,0
2025-10-31,Noodles,98,0
2025-10-31,Soup,45,0
2025-11-01,Pizza,140,0
2025-11-01,Burger,150,0
2025-11-01,Pasta,120,0
2025-11-01,Salad,91,0
2025-11-01,Sandwich,153,0
2025-11-01,Rice Bowl,171,0
2025-11-01,Noodles,132,0
2025-11-01,Soup,64,0
2025-11-02,Pizza,138,0
2025-11-02,Burger,135,0
2025-11-02,Pasta,104,0
2025-11-02,Salad,73,0
2025-11-02,Sandwich,136,0
2025-11-02,Rice Bowl,147,0
2025-11-02,Noodles,116,0
2025-11-02,Soup,69,0
2025-11-03,Pizza,74,0
2025-11-03,Burger,84,0
2025-11-03,Pasta,70,0
2025-11-03,Salad,40,0
2025-11-03,Sandwich,72,0
2025-11-03,Rice Bowl,76,0
2025-11-03,Noodles,61,0
2025-11-03,Soup,28,0
2025-11-04,Pizza,80,0
2025-11-04,Burger,95,0
2025-11-04,Pasta,65,0
2025-11-04,Salad,56,0
2025-11-04,Sandwich,87,0
2025-11-04,Rice Bowl,92,0
2025-11-04,Noodles,60,0
2025-11-04,Soup,39,0
2025-11-05,Pizza,91,0
2025-11-05,Burger,103,0
2025-11-05,Pasta,76,0
2025-11-05,Salad,47,0
2025-11-05,Sandwich,75,0
2025-11-05,Rice Bowl,83,0
2025-11-05,Noodles,71,0
2025-11-05,Soup,45,0
2025-11-06,Pizza,75,0
2025-11-06,Burger,124,0
2025-11-06,Pasta,86,0
2025-11-06,Salad,47,0
2025-11-06,Sandwich,88,0
2025-11-06,Rice Bowl,103,0
2025-11-06,Noodles,93,0
2025-11-06,Soup,41,0
2025-11-07,Pizza,85,0
2025-11-07,Burger,116,0
2025-11-07,Pasta,86,0
2025-11-07,Salad,52,0
2025-11-07,Sandwich,113,0
2025-11-07,Rice Bowl,80,0
2025-11-07,Noodles,70,0
2025-11-07,Soup,43,0
2025-11-08,Pizza,127,0
2025-11-08,Burger,156,0
2025-11-08,Pasta,117,0
2025-11-08,Salad,78,0
2025-11-08,Sandwich,133,0
2025-11-08,Rice Bowl,132,0
2025-11-08,Noodles,150,0
2025-11-08,Soup,65,0
2025-11-09,Pizza,122,0
2025-11-09,Burger,160,0
2025-11-09,Pasta,130,0
2025-11-09,Salad,69,0
2025-11-09,Sandwich,150,0
2025-11-09,Rice Bowl,144,0
2025-11-09,Noodles,122,0
2025-11-09,Soup,52,0
2025-11-10,Pizza,77,0
2025-11-10,Burger,74,0
2025-11-10,Pasta,65,0
2025-11-10,Salad,49,0
2025-11-10,Sandwich,71,0
2025-11-10,Rice Bowl,86,0
2025-11-10,Noodles,54,0
2025-11-10,Soup,40,0
2025-11-11,Pizza,74,0
2025-11-11,Burger,84,0
2025-11-11,Pasta,56,0
2025-11-11,Salad,56,0
2025-11-11,Sandwich,70,0
2025-11-11,Rice Bowl,71,0
2025-11-11,Noodles,66,0
2025-11-11,Soup,39,0
2025-11-12,Pizza,81,0
2025-11-12,Burger,85,0
2025-11-12,Pasta,64,0
2025-11-12,Salad,44,0
2025-11-12,Sandwich,79,0
2025-11-12,Rice Bowl,81,0
2025-11-12,Noodles,81,0
2025-11-12,Soup,35,0
2025-11-13,Pizza,79,0
2025-11-13,Burger,100,0
2025-11-13,Pasta,87,0
2025-11-13,Salad,62,0
2025-11-13,Sandwich,105,0
2025-11-13,Rice Bowl,80,0
2025-11-13,Noodles,65,0
2025-11-13,Soup,38,0
2025-11-14,Pizza,83,0
2025-11-14,Burger,115,0
2025-11-14,Pasta,89,0
2025-11-14,Salad,65,0
2025-11-14,Sandwich,117,0
2025-11-14,Rice Bowl,92,0
2025-11-14,Noodles,92,0
2025-11-14,Soup,42,0
2025-11-15,Pizza,111,0
2025-11-15,Burger,182,0
2025-11-15,Pasta,95,0
2025-11-15,Salad,81,0
2025-11-15,Sandwich,141,0
2025-11-15,Rice Bowl,154,0
2025-11-15,Noodles,140,0
2025-11-15,Soup,62,0
2025-11-16,Pizza,140,0
2025-11-16,Burger,143,0
2025-11-16,Pasta,106,0
2025-11-16,Salad,85,0
2025-11-16,Sandwich,151,0
2025-11-16,Rice Bowl,158,0
2025-11-16,Noodles,104,0
2025-11-16,Soup,66,0
2025-11-17,Pizza,75,0
2025-11-17,Burger,104,0
2025-11-17,Pasta,54,0
2025-11-17,Salad,49,0
2025-11-17,Sandwich,83,0
2025-11-17,Rice Bowl,69,0
2025-11-17,Noodles,66,0
2025-11-17,Soup,33,0
2025-11-18,Pizza,78,0
2025-11-18,Burger,109,0
2025-11-18,Pasta,68,0
2025-11-18,Salad,50,0
2025-11-18,Sandwich,86,0
2025-11-18,Rice Bowl,66,0
2025-11-18,Noodles,63,0
2025-11-18,Soup,37,0
2025-11-19,Pizza,73,0
2025-11-19,Burger,87,0
2025-11-19,Pasta,70,0
2025-11-19,Salad,46,0
2025-11-19,Sandwich,81,0
2025-11-19,Rice Bowl,83,0
2025-11-19,Noodles,63,0
2025-11-19,Soup,46,0
2025-11-20,Pizza,96,0
2025-11-20,Burger,113,0
2025-11-20,Pasta,61,0
2025-11-20,Salad,58,0
2025-11-20,Sandwich,106,0
2025-11-20,Rice Bowl,98,0
2025-11-20,Noodles,66,0
2025-11-20,Soup,44,0
2025-11-21,Pizza,104,0
2025-11-21,Burger,118,0
2025-11-21,Pasta,85,0
2025-11-21,Salad,56,0
2025-11-21,Sandwich,104,0
2025-11-21,Rice Bowl,79,0
2025-11-21,Noodles,91,0
2025-11-21,Soup,38,0
2025-11-22,Pizza,131,0
2025-11-22,Burger,154,0
2025-11-22,Pasta,120,0
2025-11-22,Salad,72,0
2025-11-22,Sandwich,163,0
2025-11-22,Rice Bowl,160,0
2025-11-22,Noodles,109,0
2025-11-22,Soup,56,0
2025-11-23,Pizza,107,0
2025-11-23,Burger,179,0
2025-11-23,Pasta,110,0
2025-11-23,Salad,76,0
2025-11-23,Sandwich,118,0
2025-11-23,Rice Bowl,140,0
2025-11-23,Noodles,134,0
2025-11-23,Soup,70,0
2025-11-24,Pizza,75,0
2025-11-24,Burger,74,0
2025-11-24,Pasta,53,0
2025-11-24,Salad,36,0
2025-11-24,Sandwich,73,0
2025-11-24,Rice Bowl,65,0
2025-11-24,Noodles,61,0
2025-11-24,Soup,34,0
2025-11-25,Pizza,89,0
2025-11-25,Burger,99,0
2025-11-25,Pasta,75,0
2025-11-25,Salad,51,0
2025-11-25,Sandwich,72,0
2025-11-25,Rice Bowl,88,0
2025-11-25,Noodles,64,0
2025-11-25,Soup,40,0
2025-11-26,Pizza,74,0
2025-11-26,Burger,119,0
2025-11-26,Pasta,63,0
2025-11-26,Salad,45,0
2025-11-26,Sandwich,105,0
2025-11-26,Rice Bowl,68,0
2025-11-26,Noodles,80,0
2025-11-26,Soup,43,0
2025-11-27,Pizza,95,0
2025-11-27,Burger,124,0
2025-11-27,Pasta,87,0
2025-11-27,Salad,43,0
2025-11-27,Sandwich,106,0
2025-11-27,Rice Bowl,94,0
2025-11-27,Noodles,83,0
2025-11-27,Soup,35,0
2025-11-28,Pizza,97,0
2025-11-28,Burger,137,0
2025-11-28,Pasta,93,0
2025-11-28,Salad,56,0
2025-11-28,Sandwich,84,0
2025-11-28,Rice Bowl,92,0
2025-11-28,Noodles,97,0
2025-11-28,Soup,49,0
2025-11-29,Pizza,133,0
2025-11-29,Burger,138,0
2025-11-29,Pasta,114,0
2025-11-29,Salad,83,0
2025-11-29,Sandwich,178,0
2025-11-29,Rice Bowl,151,0
2025-11-29,Noodles,117,0
2025-11-29,Soup,68,0
2025-11-30,Pizza,103,0
2025-11-30,Burger,185,0
2025-11-30,Pasta,103,0
2025-11-30,Salad,77,0
2025-11-30,Sandwich,132,0
2025-11-30,Rice Bowl,142,0
2025-11-30,Noodles,124,0
2025-11-30,Soup,67,0
2025-12-01,Pizza,65,0
2025-12-01,Burger,83,0
2025-12-01,Pasta,53,0
2025-12-01,Salad,47,0
2025-12-01,Sandwich,66,0
2025-12-01,Rice Bowl,79,0
2025-12-01,Noodles,77,0
2025-12-01,Soup,41,0
2025-12-02,Pizza,74,0
2025-12-02,Burger,93,0
2025-12-02,Pasta,55,0
2025-12-02,Salad,50,0
2025-12-02,Sandwich,96,0
2025-12-02,Rice Bowl,72,0
2025-12-02,Noodles,69,0
2025-12-02,Soup,43,0
2025-12-03,Pizza,92,0
2025-12-03,Burger,89,0
2025-12-03,Pasta,71,0
2025-12-03,Salad,43,0
2025-12-03,Sandwich,75,0
2025-12-03,Rice Bowl,98,0
2025-12-03,Noodles,84,0
2025-12-03,Soup,44,0
2025-12-04,Pizza,68,0
2025-12-04,Burger,119,0
2025-12-04,Pasta,71,0
2025-12-04,Salad,49,0
2025-12-04,Sandwich,96,0
2025-12-04,Rice Bowl,74,0
2025-12-04,Noodles,86,0
2025-12-04,Soup,43,0
2025-12-05,Pizza,80,0
2025-12-05,Burger,100,0
2025-12-05,Pasta,70,0
2025-12-05,Salad,47,0
2025-12-05,Sandwich,107,0
2025-12-05,Rice Bowl,111,0
2025-12-05,Noodles,69,0
2025-12-05,Soup,37,0
2025-12-06,Pizza,139,0
2025-12-06,Burger,190,0
2025-12-06,Pasta,110,0
2025-12-06,Salad,79,0
2025-12-06,Sandwich,157,0
2025-12-06,Rice Bowl,130,0
2025-12-06,Noodles,102,0
2025-12-06,Soup,73,0
2025-12-07,Pizza,131,0
2025-12-07,Burger,161,0
2025-12-07,Pasta,119,0
2025-12-07,Salad,83,0
2025-12-07,Sandwich,123,0
2025-12-07,Rice Bowl,124,0
2025-12-07,Noodles,99,0
2025-12-07,Soup,53,0
2025-12-08,Pizza,77,0
2025-12-08,Burger,102,0
2025-12-08,Pasta,74,0
2025-12-08,Salad,47,0
2025-12-08,Sandwich,70,0
2025-12-08,Rice Bowl,64,0
2025-12-08,Noodles,75,0
2025-12-08,Soup,37,0
2025-12-09,Pizza,79,0
2025-12-09,Burger,105,0
2025-12-09,Pasta,71,0
2025-12-09,Salad,53,0
2025-12-09,Sandwich,70,0
2025-12-09,Rice Bowl,88,0
2025-12-09,Noodles,81,0
2025-12-09,Soup,34,0
2025-12-10,Pizza,84,0
2025-12-10,Burger,92,0
2025-12-10,Pasta,82,0
2025-12-10,Salad,40,0
2025-12-10,Sandwich,92,0
2025-12-10,Rice Bowl,73,0
2025-12-10,Noodles,81,0
2025-12-10,Soup,34,0
2025-12-11,Pizza,75,0
2025-12-11,Burger,104,0
2025-12-11,Pasta,85,0
2025-12-11,Salad,46,0
2025-12-11,Sandwich,81,0
2025-12-11,Rice Bowl,98,0
2025-12-11,Noodles,78,0
2025-12-11,Soup,48,0
2025-12-12,Pizza,78,0
2025-12-12,Burger,121,0
2025-12-12,Pasta,71,0
2025-12-12,Salad,49,0
2025-12-12,Sandwich,111,0
2025-12-12,Rice Bowl,101,0
2025-12-12,Noodles,95,0
2025-12-12,Soup,42,0
2025-12-13,Pizza,132,0
2025-12-13,Burger,162,0
2025-12-13,Pasta,141,0
2025-12-13,Salad,77,0
2025-12-13,Sandwich,139,0
2025-12-13,Rice Bowl,135,0
2025-12-13,Noodles,130,0
2025-12-13,Soup,60,0
2025-12-14,Pizza,145,0
2025-12-14,Burger,141,0
2025-12-14,Pasta,126,0
2025-12-14,Salad,65,0
2025-12-14,Sandwich,149,0
2025-12-14,Rice Bowl,154,0
2025-12-14,Noodles,101,0
2025-12-14,Soup,74,0
2025-12-15,Pizza,70,0
2025-12-15,Burger,106,0
2025-12-15,Pasta,67,0
2025-12-15,Salad,41,0
2025-12-15,Sandwich,70,0
2025-12-15,Rice Bowl,70,0
2025-12-15,Noodles,56,0
2025-12-15,Soup,30,0
2025-12-16,Pizza,63,0
2025-12-16,Burger,92,0
2025-12-16,Pasta,74,0
2025-12-16,Salad,40,0
2025-12-16,Sandwich,72,0
2025-12-16,Rice Bowl,85,0
2025-12-16,Noodles,62,0
2025-12-16,Soup,31,0
2025-12-17,Pizza,69,0
2025-12-17,Burger,116,0
2025-12-17,Pasta,79,0
2025-12-17,Salad,47,0
2025-12-17,Sandwich,95,0
2025-12-17,Rice Bowl,86,0
2025-12-17,Noodles,80,0
2025-12-17,Soup,42,0
2025-12-18,Pizza,88,0
2025-12-18,Burger,95,0
2025-12-18,Pasta,59,0
2025-12-18,Salad,51,0
2025-12-18,Sandwich,109,0
2025-12-18,Rice Bowl,91,0
2025-12-18,Noodles,89,0
2025-12-18,Soup,50,0
2025-12-19,Pizza,79,0
2025-12-19,Burger,123,0
2025-12-19,Pasta,86,0
2025-12-19,Salad,68,0
2025-12-19,Sandwich,123,0
2025-12-19,Rice Bowl,105,0
2025-12-19,Noodles,77,0
2025-12-19,Soup,51,0
2025-12-20,Pizza,170,1
2025-12-20,Burger,281,1
2025-12-20,Pasta,206,1
2025-12-20,Salad,120,1
2025-12-20,Sandwich,240,1
2025-12-20,Rice Bowl,209,1
2025-12-20,Noodles,185,1
2025-12-20,Soup,93,1
2025-12-21,Pizza,206,1
2025-12-21,Burger,274,1
2025-12-21,Pasta,192,1
2025-12-21,Salad,101,1
2025-12-21,Sandwich,242,1
2025-12-21,Rice Bowl,217,1
2025-12-21,Noodles,158,1
2025-12-21,Soup,77,1
2025-12-22,Pizza,97,1
2025-12-22,Burger,157,1
2025-12-22,Pasta,99,1
2025-12-22,Salad,73,1
2025-12-22,Sandwich,109,1
2025-12-22,Rice Bowl,124,1
2025-12-22,Noodles,82,1
2025-12-22,Soup,51,1
2025-12-23,Pizza,119,1
2025-12-23,Burger,122,1
2025-12-23,Pasta,112,1
2025-12-23,Salad,63,1
2025-12-23,Sandwich,136,1
2025-12-23,Rice Bowl,116,1
2025-12-23,Noodles,110,1
2025-12-23,Soup,48,1
2025-12-24,Pizza,96,1
2025-12-24,Burger,174,1
2025-12-24,Pasta,95,1
2025-12-24,Salad,84,1
2025-12-24,Sandwich,161,1
2025-12-24,Rice Bowl,112,1
2025-12-24,Noodles,101,1
2025-12-24,Soup,63,1
2025-12-25,Pizza,149,1
2025-12-25,Burger,183,1
2025-12-25,Pasta,110,1
2025-12-25,Salad,88,1
2025-12-25,Sandwich,121,1
2025-12-25,Rice Bowl,159,1
2025-12-25,Noodles,140,1
2025-12-25,Soup,54,1
2025-12-26,Pizza,126,1
2025-12-26,Burger,144,1
2025-12-26,Pasta,109,1
2025-12-26,Salad,97,1
2025-12-26,Sandwich,147,1
2025-12-26,Rice Bowl,122,1
2025-12-26,Noodles,121,1
2025-12-26,Soup,82,1
2025-12-27,Pizza,213,1
2025-12-27,Burger,244,1
2025-12-27,Pasta,153,1
2025-12-27,Salad,151,1
2025-12-27,Sandwich,257,1
2025-12-27,Rice Bowl,196,1
2025-12-27,Noodles,157,1
2025-12-27,Soup,83,1
2025-12-28,Pizza,158,1
2025-12-28,Burger,241,1
2025-12-28,Pasta,191,1
2025-12-28,Salad,116,1
2025-12-28,Sandwich,239,1
2025-12-28,Rice Bowl,194,1
2025-12-28,Noodles,190,1
2025-12-28,Soup,102,1
2025-12-29,Pizza,93,1
2025-12-29,Burger,127,1
2025-12-29,Pasta,99,1
2025-12-29,Salad,55,1
2025-12-29,Sandwich,114,1
2025-12-29,Rice Bowl,116,1
2025-12-29,Noodles,121,1
2025-12-29,Soup,53,1
2025-12-30,Pizza,128,1
2025-12-30,Burger,138,1
2025-12-30,Pasta,111,1
2025-12-30,Salad,73,1
2025-12-30,Sandwich,148,1
2025-12-30,Rice Bowl,116,1
2025-12-30,Noodles,111,1
2025-12-30,Soup,59,1
2025-12-31,Pizza,116,1
2025-12-31,Burger,128,1
2025-12-31,Pasta,87,1
2025-12-31,Salad,60,1
2025-12-31,Sandwich,155,1
2025-12-31,Rice Bowl,114,1
2025-12-31,Noodles,99,1
2025-12-31,Soup,65,1
